ensembl_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	TSPAN6	369.48444023235345	0.6704368548387537	0.37586891199925204	1.7836986072423244	0.07447265258984016	0.19102582678862
ENSG00000000419	DPM1	962.9781495876907	0.7384950609618064	0.3718464387050369	1.986021604869018	0.0470309250178126	0.13883911042314262
ENSG00000000457	SCYL3	228.72873362831794	1.0597408709680958	0.39448253231335845	2.6864075951689728	0.00722249226901015	0.03513142024059504
ENSG00000000460	C1orf112	405.24927008436225	-0.6547720336987815	0.3952956858752359	-1.656410775769109	0.09763866035588792	0.22965173028490837
ENSG00000000938	FGR	6.1905486154816085	2.2003752941072197	1.5624559168167635	1.4082799203641583	0.15904819903072695	NA
ENSG00000000971	CFH	323.0696910344002	-0.7472693106708994	0.41870766225246797	-1.7847041696130193	0.07430931426226958	0.1907895479442845
ENSG00000001036	FUCA2	376.51286804967805	0.7732382234284266	2.085377002529623	0.3707906160327203	0.7107934912653429	0.8235887348470169
ENSG00000001084	GCLC	1977.5769529311224	0.21123656815400002	0.4724488060655821	0.44710996290395455	0.6547956659065912	0.7871733245093377
ENSG00000001167	NFYA	441.45925098144585	-0.7962425294022417	0.3745068892075451	-2.126109164739499	0.03349417100878456	0.10954380655029053
ENSG00000001460	C1orf201	323.3263545112023	0.3220343883435641	0.3840768907643377	0.8384633287951665	0.40177053501741844	0.5850630204476103
ENSG00000001461	NIPAL3	832.0930855235545	-0.6982549879357237	0.4006906408261571	-1.7426286436240157	0.08139850328912708	0.20334241225440183
ENSG00000001497	LAS1L	453.28665563435686	-0.6474849514781512	0.3270141244091807	-1.979990780667251	0.04770456463463246	0.14005990816294858
ENSG00000001561	ENPP4	0.6586212581111549	0.3875006840148116	4.099217418629361	0.09453040530462486	0.9246878306401936	NA
ENSG00000001617	SEMA3F	2060.4880794352316	1.3703432721434476	0.334655759501383	4.094784665248783	4.225609406943924e-5	5.662316605304858e-4
ENSG00000001626	CFTR	38.32571392555325	-0.24618217600492423	0.963724329709454	-0.2554487506599982	0.7983765217831055	0.8819691702913587
ENSG00000001629	ANKIB1	1372.2992157302883	-0.05943603287739898	0.29650034820274307	-0.20045856012539115	0.841121964405781	0.9092808578600251
ENSG00000001630	CYP51A1	4458.382346842869	0.3667052112349418	0.28672330377547195	1.27895154110704	0.200914120984162	0.3751586819705287
ENSG00000001631	KRIT1	674.6415078318528	-0.2914206797602979	0.30220551384007116	-0.9643129142723694	0.3348890681646106	0.5200205235549795
ENSG00000002016	RAD52	260.25310042468277	-0.842310390912955	0.4756683726243048	-1.7707933497151673	0.0765950722376377	0.19462002014383337
ENSG00000002330	BAD	524.8104039886686	0.30935883250687174	0.3248588584596414	0.9522868915249381	0.3409515039701508	0.5258400250580272
ENSG00000002549	LAP3	456.7629479496555	0.09475792192022914	0.3753616154213972	0.25244435772648144	0.8006976175746254	0.8829446284697734
ENSG00000002586	CD99	568.8115220617507	0.1123166232265187	0.4938020502918031	0.22745272758618013	0.8200717238136732	0.8945174276034957
ENSG00000002587	HS3ST1	71.39738493783939	-0.3685264289415693	0.8457137544886837	-0.43575787550526407	0.6630124097986555	0.792257533824216
ENSG00000002726	ABP1	4.689925745348355	0.04298287230099654	1.6348742496805673	0.026291240631745726	0.9790250414611805	NA
ENSG00000002745	WNT16	3.2618805356851066	-1.559930628655761	2.156891506920896	-0.7232309198911281	0.46953802549836837	NA
ENSG00000002746	HECW1	11.656679065429683	-1.2296901877415567	1.4443840127292251	-0.8513595947507094	0.39456962950223795	0.5782911132392174
ENSG00000002822	MAD1L1	367.8728522887367	-0.5708709282213942	0.3269733743758018	-1.7459248151663642	0.08082401721734471	0.20232444668095295
ENSG00000002834	LASP1	2542.962736003433	-0.20438106765578537	0.31134937678659447	-0.6564364116131587	0.5115433689563084	0.6776609604788855
ENSG00000002919	SNX11	259.3321010411235	1.0958875594114537	0.37439931682163674	2.927055446347229	0.0034218787005207735	0.0197266829606945
ENSG00000002933	TMEM176A	15.004416724884061	-0.38538635106570096	0.9815156035344819	-0.3926441410385198	0.6945823327011864	0.8127774925424288
ENSG00000003056	M6PR	1611.458894068422	0.064601806122939	0.3297448150793555	0.1959145471548722	0.8446770509297657	0.9113059990700404
ENSG00000003096	KLHL13	82.4412457003819	-1.778896381914858	0.6146025915069302	-2.894384772366843	0.003799023155934712	0.02155052581511306
ENSG00000003137	CYP26B1	84.8398952153257	3.3108132631803007	0.8452473802777245	3.9169754801162004	8.966686499168327e-5	0.0010479634647219316
ENSG00000003147	ICA1	118.03816394437493	-0.25041527877458675	0.4820883111057258	-0.5194386028572858	0.6034549175940647	0.7491786394757157
ENSG00000003249	DBNDD1	44.87565339546705	3.808149260130142	1.439985764237493	2.6445742414312328	0.008179376139547775	0.03864801744975141
ENSG00000003393	ALS2	963.2055329500321	0.3848753734539713	0.32784037394937815	1.1739718595898134	0.24040629731057675	0.42014023813144025
ENSG00000003400	CASP10	547.9495813335429	1.0749701265293254	0.4297651923839006	2.5012963952861873	0.012373957019423131	0.05292879114604086
ENSG00000003402	CFLAR	1345.5423701379175	0.33608178361133195	0.35109819818716764	0.9572301576784779	0.3384510984805214	0.5234830341285427
ENSG00000003436	TFPI	7039.39907484408	-0.9265056261481903	0.30048460752614214	-3.0833713373074674	0.0020466959097504784	0.013051277119237809
ENSG00000003509	C2orf56	273.1103408600894	0.0429273097868938	0.35081454559618297	0.12236468050075307	0.9026102091440019	0.9456857416448666
ENSG00000003756	RBM5	1941.0740687000978	0.29489585594932166	0.3355736164744987	0.8787814103130832	0.3795198075573501	0.5639078673557806
ENSG00000003987	MTMR7	70.44431397907468	0.12052475666838443	0.5237500451943322	0.23011884729034232	0.8179994198392271	0.8932622476372633
ENSG00000003989	SLC7A2	288.9171558595551	-1.9025174113291043	0.9862762180049262	-1.9289904558152915	0.05373204709347197	0.15228269643118694
ENSG00000004059	ARF5	1487.684730669153	0.5681985672904651	0.32662465316715583	1.7396071049164794	0.08192803083203516	0.20419809707262035
ENSG00000004139	SARM1	56.672947898216464	0.09529764672768615	0.9603885032129881	0.0992282252534959	0.9209570649330603	0.95566303383497
ENSG00000004399	PLXND1	37.954161946072745	-0.24377721932079308	1.0626661419801906	-0.2294015116229584	0.8185568613828846	0.8936664015471413
ENSG00000004455	AK2	1551.8638994500973	-0.2530828922212885	0.3316526025004971	-0.763096355382615	0.4454059334703845	0.6228941488993677
ENSG00000004468	CD38	9.043612094239862	-0.9957316468761644	1.3877760837792217	-0.7175016622022816	0.47306461115540105	0.6461749700853416
ENSG00000004478	FKBP4	1405.903772132398	0.6748454063813466	0.36243917878203874	1.8619549041280128	0.06260944699567376	0.16931872919929106
ENSG00000004487	KDM1A	1913.3383477503376	-0.2812939063855752	0.292366147577768	-0.9621288535491352	0.335984881937211	0.5207387645868519
ENSG00000004534	RBM6	949.3253811210801	-0.7506608812037849	0.31110384640545385	-2.4128948898480265	0.01582638293350759	0.06343630447711057
ENSG00000004660	CAMKK1	66.69793110855524	0.9645694543647028	0.7435927880454366	1.297174300062958	0.19457122129659854	0.36791143015102695
ENSG00000004700	RECQL	776.0218854968341	-1.3800734068473035	0.4775214492572082	-2.890076265671476	0.003851483750340805	0.021780133117932695
ENSG00000004766	CCDC132	766.939594075631	1.289520906387918	0.3282409244512748	3.9285805343853126	8.544873570174205e-5	0.001009211347171103
ENSG00000004776	HSPB6	3.4832842206656265	-0.4849316963666714	2.3139643285281135	-0.20956749003781355	0.8340052553545916	NA
ENSG00000004777	ARHGAP33	40.05286845778182	-2.0536558333531016	0.8923207204437762	-2.30147724501092	0.021364670141013047	0.0790183004782978
ENSG00000004779	NDUFAB1	549.8986191380726	0.6706661955564199	0.3054224483850396	2.195864119034647	0.028101670613835342	0.09607533284754272
ENSG00000004799	PDK4	0.9414809223899854	4.0759285811701265	4.880245911858737	0.8351891799685416	0.4036112008257229	NA
ENSG00000004809	SLC22A16	18.479298294857557	-1.1067426718342799	0.9832543862315495	-1.1255913905210384	0.26033851395496144	0.44280084866532343
ENSG00000004838	ZMYND10	11.720180509990247	-0.6948336940571218	1.2622061664566335	-0.5504914430957937	0.5819823443611609	0.7326557541490102
ENSG00000004846	ABCB5	14.836752318532191	-0.8793599509539396	1.059058517391489	-0.8303223443401829	0.4063565581046379	0.5887412056087026
ENSG00000004848	ARX	1.9248435261843773	-0.4295105130524654	2.500597699681966	-0.17176314011129895	0.8636237447184939	NA
ENSG00000004864	SLC25A13	689.5880141925185	1.0224696601020595	0.38536777133004163	2.6532308515918497	0.007972532411419604	0.037904724895235324
ENSG00000004866	ST7	257.7290458173724	0.08752824384379505	0.36812673583988187	0.23776660405851585	0.8120621220264502	0.8901885841923064
ENSG00000004897	CDC27	1318.719054650381	-0.7847225640003774	0.2849692768665679	-2.753709356422344	0.00589240701123863	0.030115921960928094
ENSG00000004948	CALCR	0.30234013879057303	-1.0028908735263702	4.89227325407182	-0.20499486055724056	0.8375761404426363	NA
ENSG00000004961	HCCS	308.55745527982805	0.6918577077191016	0.3795176829984083	1.8229920204324266	0.06830459945939701	0.18022604995112998
ENSG00000004975	DVL2	874.4592050674662	0.9809015686357501	0.33066932332279636	2.9664123625952534	0.003012962157182187	0.017872483395867736
ENSG00000005001	PRSS22	212.89177558563102	3.7553340435187392	0.8467634591766807	4.434926900565714	9.2103535741828e-6	1.5828526077428336e-4
ENSG00000005007	UPF1	1296.1976093308333	-0.37169611252552603	0.33038225642100905	-1.125048652890942	0.2605684180151612	0.4430672072330334
ENSG00000005020	SKAP2	331.05825430430554	-0.26008038616704776	0.36502837472128735	-0.7124936146830468	0.47615916408821113	0.6484827771112133
ENSG00000005022	SLC25A5	3442.5987299723993	0.20882766686270898	0.32116693185539563	0.6502153433303431	0.5155531314603967	0.680752733168616
ENSG00000005059	CCDC109B	195.05056686810977	-0.5620545324443054	0.6475341521009478	-0.867992106085369	0.38539865409902146	0.5689795930082934
ENSG00000005073	HOXA11	2.5281642885257414	0.04181300999549433	2.2861550959758996	0.018289664629094402	0.9854077725201771	NA
ENSG00000005075	POLR2J	346.4405555908626	0.5171419083479113	0.3397359729685499	1.522187667762178	0.1279620642675049	0.27608809042804217
ENSG00000005100	DHX33	555.5593345927231	-1.0055627968659815	0.3312180715630557	-3.035953902275369	0.002397760198922294	0.014829216914151795
ENSG00000005102	MEOX1	1.201423659108117	2.8998364024803	4.205505166728946	0.68953342999595	0.4904876433310508	NA
ENSG00000005108	THSD7A	6.440087093597439	3.758900694401033	1.9526706749660439	1.92500493943578	0.054228740299334055	NA
ENSG00000005156	LIG3	489.5464146830455	-1.1405936250283493	0.3468724459199478	-3.2882220494722683	0.001008222850077735	0.007524924033511391
