ENSEMBL_ID	GENE_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	TSPAN6	618.6078563723125	0.08556836492459938	0.22685491804175736	0.3771942246755644	0.7060292719118344	0.9995808042910928
ENSG00000000005	TNMD	0.22719839742733072	1.2791985235471512	4.651846174803847	0.27498727934637496	0.783326011320475	NA
ENSG00000000419	DPM1	1386.8657557485749	-0.01817081301616936	0.20478262448727316	-0.08873220109208356	0.9292947406920933	0.9995808042910928
ENSG00000000457	SCYL3	270.4318937880015	0.04191772738403128	0.2395623798243824	0.17497625217598936	0.8610982937140688	0.9995808042910928
ENSG00000000460	C1orf112	493.035823458168	0.2472466592043745	0.21261693747651247	1.162873767908013	0.2448807218938887	0.9995808042910928
ENSG00000000938	FGR	4.373908210342891	1.0830860884070677	1.2651442904558454	0.8560968867960664	0.3919441905203205	0.9995808042910928
ENSG00000000971	CFH	431.92503080392197	-0.6433080790675267	0.38190526048127704	-1.6844703271613222	0.09209080934609355	0.9995808042910928
ENSG00000001036	FUCA2	373.87491733116747	-1.733102331937161	0.6299365542554057	-2.751233152338196	0.005937136964819678	0.37236505169099826
ENSG00000001084	GCLC	2144.595720907323	0.1005320602293032	0.20518334763392526	0.4899620821503796	0.6241607306925552	0.9995808042910928
ENSG00000001167	NFYA	508.9019720247936	0.17542626618312698	0.2827171549625651	0.6205009604258198	0.5349280218918534	0.9995808042910928
ENSG00000001460	C1orf201	332.9783294728598	0.03789516293953212	0.18619386774199098	0.20352530080122447	0.8387244723121688	0.9995808042910928
ENSG00000001461	NIPAL3	809.3863598622743	-0.16538135097337361	0.28513203685290867	-0.5800167276842659	0.5619033373725688	0.9995808042910928
ENSG00000001497	LAS1L	614.9625808366791	0.06267233876281512	0.24434243886299278	0.25649387414830804	0.797569509994188	0.9995808042910928
ENSG00000001561	ENPP4	2.6512911629909843	-2.5150151201320994	1.4984181919694595	-1.6784467337696072	0.09325992078368407	0.9995808042910928
ENSG00000001617	SEMA3F	1845.008695995258	-0.5676196770181985	0.3517038403630097	-1.6139137873283729	0.1065461276682463	0.9995808042910928
ENSG00000001626	CFTR	35.007806912017436	-1.6892314313418468	0.8476866022712545	-1.9927546652451436	0.046288318206554525	0.9995808042910928
ENSG00000001629	ANKIB1	1938.451688495487	-0.022128574827836485	0.10277845486500933	-0.21530363398535682	0.829530596556024	0.9995808042910928
ENSG00000001630	CYP51A1	6770.995125583929	-0.018963324505538847	0.2554491544832463	-0.07423522126702738	0.9408232206389232	0.9995808042910928
ENSG00000001631	KRIT1	696.375213027024	0.054674684564976234	0.18310068880176483	0.2986044723412818	0.7652418526234608	0.9995808042910928
ENSG00000002016	RAD52	173.55724742823625	0.042502865590832814	0.26141910509650373	0.16258515449795738	0.8708450764506455	0.9995808042910928
ENSG00000002330	BAD	602.2802966980075	-0.11983232891750831	0.17260277219071563	-0.694266536954	0.48751507238654324	0.9995808042910928
ENSG00000002549	LAP3	922.8617210924197	-0.1717115387766475	0.2055036278040945	-0.8355645134417733	0.4033999394107106	0.9995808042910928
