ENSEMBL_ID	GENE_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	TSPAN6	618.6078563723125	0.6138498442379114	0.2772704582558936	2.2139028012547515	0.02683546600573821	0.08684701060008096
ENSG00000000005	TNMD	0.22719839742733072	-0.5550112123016597	5.699165773664841	-0.09738464090065597	0.9224209415358245	NA
ENSG00000000419	DPM1	1386.8657557485749	-0.27194627445942093	0.25149597289684417	-1.081314628329913	0.27955718253935863	0.4623613135879682
ENSG00000000457	SCYL3	270.4318937880015	0.9418002156253479	0.2907818297609631	3.238855111406217	0.0012001052128951131	0.008197408560032256
ENSG00000000460	C1orf112	493.035823458168	-1.0039083558287243	0.26422105663490586	-3.7995017074505917	1.4498731342658637e-4	0.0016465141466105388
ENSG00000000938	FGR	4.373908210342891	1.0146643417073453	1.3146082747097732	0.7718377871395594	0.4402105082196089	0.6234824709119594
ENSG00000000971	CFH	431.92503080392197	-0.3299407512987127	0.47104915151366067	-0.7004380545819627	0.48365377786139435	0.6599793089881012
ENSG00000001036	FUCA2	373.87491733116747	0.07872747585758352	0.7741521665843396	0.10169509207077392	0.9189986979103231	0.9570792601983927
ENSG00000001084	GCLC	2144.595720907323	1.6529686049302241	0.25011842448945243	6.6087438712454	3.8759463233953603e-11	7.3432408556043975e-9
ENSG00000001167	NFYA	508.9019720247936	-0.03874466108925722	0.34694190914779216	-0.1116747791710357	0.9110812775218535	0.9534403067960847
ENSG00000001460	C1orf201	332.9783294728598	-0.23413393709203584	0.23179762159528794	-1.0100791176400725	0.3124573861219397	0.4981973552816572
ENSG00000001461	NIPAL3	809.3863598622743	-0.5528173178719573	0.35088970083904175	-1.5754731944256828	0.11514726106414466	0.2516056615196631
ENSG00000001497	LAS1L	614.9625808366791	-0.9469092521654999	0.3017751075405818	-3.137797745753972	0.001702222902168269	0.010687710096649506
ENSG00000001561	ENPP4	2.6512911629909843	1.5574466950287156	1.9231020077812535	0.8098617175412309	0.4180196563494302	NA
ENSG00000001617	SEMA3F	1845.008695995258	2.5697401952262453	0.42935344989006086	5.985139273678239	2.1620477911125123e-9	2.0549936671525777e-7
ENSG00000001626	CFTR	35.007806912017436	0.7785426286478742	1.0584165049969947	0.7355730234479713	0.46199058476963434	0.6427784191751398
ENSG00000001629	ANKIB1	1938.451688495487	0.11507140309464123	0.12635305157898855	0.91071328833483145	0.36244646066505143	0.5493088367423659
