ensembl	gene	baseMean	log2FoldChange	lfcSE	stat	p.value	padj
ENSG00000197049	AL669831.1	2.2134918873319096	0.21012629008862646	0.23224435772031696	0.9047638106311868	0.365590527667218	NA
ENSG00000187634	SAMD11	15.853039128996848	0.027477131213088302	0.21868776083361952	0.12564549158282917	0.9000125512007116	0.9998320834609447
ENSG00000188976	NOC2L	11.050280494367092	-0.08230616304208911	0.2286634437689911	-0.3599445616905845	0.7188885919213724	0.9998320834609447
ENSG00000187961	KLHL17	11.3751749313275	-0.15198930838489083	0.22799059627221246	-0.6666472690979813	0.5049974682032341	0.9998320834609447
ENSG00000187583	PLEKHN1	11.20508974048321	0.030090824684589696	0.23080045052556214	0.13037593564513864	0.8962690046449132	0.9998320834609447
ENSG00000187642	C1orf170	15.048542702867286	0.030913785113825386	0.21278293430594641	0.14528319770878106	0.8844872802572175	0.9998320834609447
ENSG00000188290	HES4	17.78318061553713	-0.14435588704570584	0.22781593227020958	-0.6336514115021911	0.5263083410033313	0.9998320834609447
ENSG00000187608	ISG15	11.322618289109919	-0.12855889600361506	0.22575706064400936	-0.5694568118351627	0.5690461717411681	0.9998320834609447
ENSG00000188157	AGRN	10.162007285902797	0.13227077914666682	0.24448578835821133	0.5410162285296873	0.5884963970298984	0.9998320834609447
ENSG00000237330	RNF223	15.365876336489329	0.07611504972749873	0.22980999265878324	0.3312086165048213	0.7404869121687279	0.9998320834609447
ENSG00000131591	C1orf159	8.818296496693316	-0.19541839886342643	0.2299124696289698	-0.8499686823371977	0.3953424981509894	NA
ENSG00000162571	TTLL10	8.342112600131207	0.01827254254356335	0.2363599844129077	0.07730810521480759	0.9383784431773817	NA
ENSG00000186827	TNFRSF4	17.485969275612028	-0.23620398520225763	0.20663167724251785	-1.1431160427790148	0.2529904142994126	0.9998320834609447
ENSG00000078808	SDF4	20.311871592151686	0.07847239005823156	0.23682057269670953	0.33135799463980387	0.7403740897302397	0.9998320834609447
ENSG00000176022	B3GALT6	29.870343000106622	0.14767471272388333	0.22048354865002268	0.6697765598751766	0.5030002381837627	0.9998320834609447
ENSG00000184163	FAM132A	11.225477117814494	0.050751880643456204	0.2298341447896598	0.22081958574912114	0.8252329127743067	0.9998320834609447
ENSG00000160087	UBE2J2	12.05474701161073	-0.03930837879196802	0.23707586423259733	-0.16580506378921053	0.8683103609585809	0.9998320834609447
ENSG00000162572	SCNN1D	8.71961270180488	-0.2861954519318376	0.23749812489077898	-1.2050429958697721	0.22818670402746183	NA
ENSG00000131584	ACAP3	27.008436864798785	0.10470935257679885	0.21469231897517824	0.48771820564714696	0.6257494545625478	0.9998320834609447
ENSG00000169972	PUSL1	24.42766270822476	-0.12704283842137046	0.2197848885869084	-0.5780326356292442	0.5632420857808567	0.9998320834609447
ENSG00000127054	CPSF3L	23.987007868540324	-0.15130863615697093	0.21278575328230218	-0.7110844303388595	0.47703191757132346	0.9998320834609447
ENSG00000224051	GLTPD1	27.63707049580716	0.09092117306696855	0.22024971193113446	0.4128094982271618	0.6797461919324818	0.9998320834609447
ENSG00000169962	TAS1R3	14.768033339238173	0.11044855985813533	0.22111963235237214	0.49949685011291334	0.6174294052639726	0.9998320834609447
ENSG00000107404	DVL1	9.276602799798559	-0.35062970915319236	0.23408280239517162	-1.497887523412633	0.13416247579274754	0.9998320834609447
ENSG00000162576	MXRA8	12.359907139124205	-0.13660505635276718	0.22093220220099247	-0.618312111099545	0.5363696199775925	0.9998320834609447
ENSG00000175756	AURKAIP1	9.407832517189991	-0.04311618559511865	0.23972331632606772	-0.17985812250516642	0.8572639523870176	0.9998320834609447
ENSG00000221978	CCNL2	22.712738195557463	-0.12990058660671208	0.21332834489955788	-0.6089232383435667	0.5425753202642112	0.9998320834609447
ENSG00000242485	MRPL20	25.6314031424201	-0.22663378873973963	0.2227198492407563	-1.0175733753068072	0.30888074557068035	0.9998320834609447
ENSG00000235098	RP4-758J18.6	15.565756737495613	0.20236643077168143	0.22199835008354749	0.9115672737906487	0.36199655654239865	0.9998320834609447
ENSG00000179403	VWA1	24.392570931804833	-0.3657689021326177	0.22304591172557864	-1.6398816696655543	0.10102977283796298	0.9998320834609447
ENSG00000215915	ATAD3C	23.828227897252646	-0.11657214691741268	0.24241064912518906	-0.48088707050658847	0.6305967625436371	0.9998320834609447
ENSG00000160072	ATAD3B	7.220400971445769	-0.39609882258707435	0.23924201840135118	-1.6556406990455206	0.09779460299160146	NA
ENSG00000197785	ATAD3A	7.084969145476955	0.13052372271483192	0.23944247439629804	0.5451151598893179	0.5856743168219787	NA
ENSG00000205090	C1orf70	14.024137996512142	-0.13196532126062224	0.22781125763034588	-0.5792748024540278	0.5624037647538391	0.9998320834609447
ENSG00000160075	SSU72	21.81234927532594	0.11551485074441151	0.22163049518488487	0.5212046773980659	0.6022241961244328	0.9998320834609447
ENSG00000215014	AL645728.1	23.422340417657075	0.4536237136996028	0.19691113771020205	2.3036975915867677	0.021239625137638843	0.6910583012822319
ENSG00000228594	RP11-345P4.5	43.13749548594115	-0.09902862056138767	0.22345503954328988	-0.4431702268330488	0.6576426123904279	0.9998320834609447
ENSG00000197530	MIB2	9.776704048736649	0.05071371573195535	0.23844329824781796	0.21268668947553213	0.8315713495001942	0.9998320834609447
ENSG00000189409	MMP23B	18.36761749171453	-0.08075976616109164	0.23227395690447256	-0.34769186884910114	0.7280716038443329	0.9998320834609447
ENSG00000008128	CDK11A	2.506595477366717	0.46405270441884117	0.22748425968497743	2.03993324664074	0.04135697483114712	NA
ENSG00000189339	SLC35E2B	0.04071008690712468	-0.0294249106215392	0.06271631084985936	-0.4691747684582628	0.638944719063026	NA
ENSG00000215790	SLC35E2	2.1181113369131914	-0.12187559456799758	0.23280896406950707	-0.5235004376017524	0.6006260465841666	NA
ENSG00000008130	NADK	11.217894570565536	0.22656066139938286	0.22510403549631033	1.0064709008874984	0.3141891025734868	0.9998320834609447
ENSG00000078369	GNB1	17.896254782114923	-0.0647928731325621	0.2421304404223236	-0.26759490884149245	0.7890111502488029	0.9998320834609447
ENSG00000169885	CALML6	9.21154516462949	0.10798926256938908	0.23218338707942826	0.4651033130654035	0.6418574735471451	0.9998320834609447
ENSG00000178821	TMEM52	14.136786929574908	-0.10460075673245739	0.23426948712920606	-0.44649757001758916	0.6552378675035049	0.9998320834609447
ENSG00000142609	C1orf222	8.736699734406688	-0.14814415377686052	0.24162581939620062	-0.6131139219602372	0.539801015414742	NA
ENSG00000067606	PRKCZ	17.835936335401396	0.38344215550878924	0.2316254616422482	1.6554404372910696	0.09783518913232922	0.9998320834609447
ENSG00000162585	C1orf86	39.18727761445604	-0.046770213787490585	0.2056646510092269	-0.2274100753726137	0.820104886498719	0.9998320834609447
ENSG00000157933	SKI	9.575903142770478	-0.3439632762269626	0.23894360108749158	-1.4395165832501915	0.15000421491116572	0.9998320834609447
ENSG00000116151	MORN1	12.686492414545578	0.012022462821483084	0.22645366448265508	0.05309016680718774	0.9576600661560776	0.9998320834609447
ENSG00000157916	RER1	9.840444230930443	-0.192418303246085	0.24190578598011664	-0.7954266263887576	0.4263653765191694	0.9998320834609447
ENSG00000157911	PEX10	19.309085441575004	-0.1993240380882692	0.211798597997254	-0.9411017824152617	0.34665270222263905	0.9998320834609447
ENSG00000149527	PLCH2	11.69531632910731	0.26343838826724075	0.23624012686291093	1.115129727390101	0.2647948341863308	0.9998320834609447
ENSG00000157881	PANK4	14.75151212886137	0.11591333216071986	0.22038916481608273	0.5259484161004506	0.5989240480213442	0.9998320834609447
ENSG00000157873	TNFRSF14	27.973121222942634	0.24211298297374478	0.2148451014629226	1.1269187955655018	0.2597768157966683	0.9998320834609447
ENSG00000157870	C1orf93	11.839371817898023	-0.16143337345882605	0.22724982162838528	-0.7103784385926302	0.4774694901550252	0.9998320834609447
ENSG00000215912	TTC34	16.057802813316545	-0.32354621219148116	0.22161154112406042	-1.4599700473648016	0.14429830608672728	0.9998320834609447
ENSG00000142611	PRDM16	12.580535986194633	-0.12337947184318644	0.2405357450286048	-0.5129361202781483	0.6079960058992654	0.9998320834609447
ENSG00000130762	ARHGEF16	10.623012434050523	-0.27877957918455115	0.2280413735052558	-1.2224956151569837	0.22152026105966333	0.9998320834609447
ENSG00000162591	MEGF6	5.977414136335253	-0.11322935379769855	0.2412489895644071	-0.46934643747997673	0.6388220274224694	NA
ENSG00000158109	TPRG1L	16.473393425217086	-0.28298237790179664	0.22159486073836246	-1.27702590646231	0.20159310122998833	0.9998320834609447
ENSG00000116213	WRAP73	37.9677996437286	0.17332065398904456	0.22455569368612768	0.7718381624796528	0.44021028588705574	0.9998320834609447
ENSG00000078900	TP73	21.956796950520477	-0.0935404545373169	0.22431625607265432	-0.4170025667110807	0.6766765303126462	0.9998320834609447
ENSG00000130764	LRRC47	14.970210878285647	0.01047345438141768	0.22120759709099236	0.04734672099489192	0.9622368918424137	0.9998320834609447
ENSG00000116198	CEP104	19.247729181631573	0.2388511291650714	0.22131313868944175	1.0792451391701596	0.2804784620134845	0.9998320834609447
ENSG00000169598	DFFB	22.318755027385137	-0.1829351921463013	0.20206607214869768	-0.9053236409310801	0.3652939555924541	0.9998320834609447
ENSG00000198912	C1orf174	24.009646621107056	-0.12897809022876858	0.20898460374572989	-0.6171655132341487	0.537125560313451	0.9998320834609447
ENSG00000196581	AJAP1	14.44084716611495	-0.004620115793120541	0.21713044731398135	-0.021278065099914915	0.9830238413924499	0.9998320834609447
ENSG00000131697	NPHP4	19.697700508864504	0.3784808382944923	0.229928529672912	1.6460803660724723	0.0997472141360213	0.9998320834609447
ENSG00000069424	KCNAB2	16.293721965715434	-0.16544756660377435	0.2244610454792336	-0.7370881047557137	0.46106877245573663	0.9998320834609447
ENSG00000116254	CHD5	13.654356747813402	0.033732283414317665	0.21699751684170868	0.15545008949998293	0.8764664983468781	0.9998320834609447
ENSG00000116251	RPL22	22.14895000485126	-0.07140273835255945	0.2126207053161791	-0.335822130993214	0.7370050002830912	0.9998320834609447
ENSG00000158286	RNF207	24.99987638091787	0.02123191603867502	0.21264529879646676	0.09984662797082162	0.9204660892146083	0.9998320834609447
ENSG00000116237	ICMT	14.741749333723527	-0.2767219032246479	0.21628507752977297	-1.2794313245515305	0.20074520893887882	0.9998320834609447
ENSG00000173673	HES3	9.512880137154227	0.19665805137962122	0.2448018305046513	0.8033357061677882	0.4217807253562256	0.9998320834609447
ENSG00000158292	GPR153	11.413996334206672	0.11307670956419151	0.2371890836549338	0.47673656739066955	0.6335497202334667	0.9998320834609447
ENSG00000097021	ACOT7	9.975126188898422	0.43313734918631835	0.2344200058870769	1.8476978854567818	0.0646460600521485	0.9639571027585738
ENSG00000069812	HES2	19.883806913327387	0.28473242224395995	0.23214984367615527	1.2265027524255256	0.22000954017468294	0.9998320834609447
ENSG00000187017	ESPN	31.605788202657507	-0.08122988450685631	0.1982784932528028	-0.4096757201159943	0.6820438431847047	0.9998320834609447
ENSG00000215788	TNFRSF25	10.172656739875448	0.4919774527564898	0.2317841393434758	2.122567377345174	0.03379012107085417	0.7815571851265353
ENSG00000171680	PLEKHG5	8.74352063437491	-0.21028114259259217	0.2349099626580708	-0.8951563408090626	0.37070351965858744	NA
ENSG00000162408	NOL9	13.90657285878584	-0.1142728395086471	0.23893761489126042	-0.47825387208561626	0.6324695234141009	0.9998320834609447
ENSG00000173662	TAS1R1	21.085695455008576	-0.20218126248751006	0.21387943012897187	-0.9453048493985248	0.3445032633653682	0.9998320834609447
ENSG00000204859	ZBTB48	14.48024923141606	0.10033229708274878	0.22165313632192912	0.4526545337803211	0.6507975235775405	0.9998320834609447
ENSG00000162413	KLHL21	10.327540727167445	-0.17510657954917871	0.24396136967314905	-0.7177635532370572	0.4729030895544744	0.9998320834609447
ENSG00000116273	PHF13	47.57108421949286	0.06652520139058148	0.2289271652944302	0.29059548832931814	0.771360711037862	0.9998320834609447
ENSG00000041988	THAP3	8.154626585127705	-0.3706667956822314	0.23754710861196468	-1.5603927905000052	0.11866708749867906	NA
ENSG00000007923	DNAJC11	9.831273915497171	0.11706563793808783	0.23718856740903813	0.493555145666886	0.6216203850331186	0.9998320834609447
ENSG00000171735	CAMTA1	14.083258688651558	-0.14174462677082664	0.22734334180103463	-0.6234826392887199	0.5329674072058563	0.9998320834609447
ENSG00000049245	VAMP3	16.429395537257285	0.2235293844408163	0.22285516582453244	1.0030253667838003	0.3158486221946499	0.9998320834609447
ENSG00000049246	PER3	7.178434982183673	0.19178950146901622	0.23703219148060545	0.8091284996819046	0.41844123668254324	NA
ENSG00000049247	UTS2	4.897604353697515	-0.0681553212603805	0.24459258671309755	-0.2786483522508611	0.7805147019924451	NA
ENSG00000049249	TNFRSF9	9.807109451940821	0.24723652671565183	0.22873654244970706	1.080879006335476	0.27975093829348907	0.9998320834609447
ENSG00000116288	PARK7	9.659234163037048	0.13385902727531188	0.22751077236132206	0.5883634690612504	0.5562883524211684	0.9998320834609447
ENSG00000116285	ERRFI1	41.69105200171944	-0.19141448174029935	0.18953224660596357	-1.009930949313596	0.31252837353156443	0.9998320834609447
ENSG00000162426	SLC45A1	11.050046399752517	0.026293249372565483	0.238454949290163	0.11026506034299435	0.9121991660639951	0.9998320834609447
ENSG00000142599	RERE	12.634159034783591	0.007474558858902428	0.22437282342056133	0.033313120301081287	0.9734248910802795	0.9998320834609447
ENSG00000074800	ENO1	22.68951819425785	-0.1285553784611312	0.21709387007333675	-0.5921649396074783	0.5537401445479555	0.9998320834609447
ENSG00000131686	CA6	9.932248547121706	0.005350883163752196	0.22864710451041892	0.023402365733909254	0.9813293179411926	0.9998320834609447
ENSG00000142583	SLC2A5	5.550702861968557	-0.18449794680074322	0.24284564904365782	-0.759733384259954	0.44741396919591586	NA
ENSG00000180758	GPR157	10.507002539724597	0.04213855659796327	0.23274066334753024	0.1810536929468214	0.8563254314827351	0.9998320834609447
ENSG00000049239	H6PD	8.110516521772565	-0.03912350363152539	0.23607764331414355	-0.1657230353636857	0.8683749171240239	NA
ENSG00000171621	SPSB1	11.034691073321929	0.09262467170700621	0.23353237200411217	0.39662454893137994	0.6916443468657532	0.9998320834609447
ENSG00000171612	SLC25A33	12.984662789420167	-0.20172276983758586	0.21875839280549186	-0.9221258542384101	0.35646293252865585	0.9998320834609447
ENSG00000188807	TMEM201	10.064395544414392	-0.12056223477719273	0.24012478979759386	-0.5020815838248818	0.6156101340140743	0.9998320834609447
ENSG00000171608	PIK3CD	9.075723970729191	-0.21041565812938223	0.2328569868780984	-0.9036261310017539	0.36619368037972433	0.9998320834609447
ENSG00000179840	C1orf200	15.188954730383422	0.10708036741713005	0.21829529594770944	0.49052988958030563	0.623758984549891	0.9998320834609447
ENSG00000171603	CLSTN1	12.870690478443601	-0.2190982927965161	0.2165035227197638	-1.011984886177168	0.3115452799188767	0.9998320834609447
ENSG00000178585	CTNNBIP1	37.051079229040745	-0.03219744699569729	0.23601990417920923	-0.13641835466236724	0.8914905643970048	0.9998320834609447
ENSG00000162441	LZIC	24.612101567466063	0.3763000654854715	0.2062642651367595	1.8243589854790072	0.06809781832226956	0.9661208683153647
ENSG00000173614	NMNAT1	25.197805400326395	-0.4588538090933672	0.20607597798536234	-2.2266244400691853	0.025972384148118862	0.7179905874529436
ENSG00000162444	RBP7	18.87149901700717	-0.043827037602553694	0.21861034412415492	-0.2004801638190693	0.8411050700604781	0.9998320834609447
ENSG00000130939	UBE4B	7.427701646878546	-0.10168226596970757	0.24323546890740277	-0.41804045448822663	0.6759175396707765	NA
ENSG00000054523	KIF1B	9.39284337496731	-0.23788463606094218	0.24017931259043634	-0.9904459859396503	0.3219561778252077	0.9998320834609447
ENSG00000142657	PGD	11.767823102105147	0.0635447914507152	0.23304261058355424	0.27267456063762247	0.7851033915829151	0.9998320834609447
ENSG00000175279	APITD1	10.271724146842883	-0.02835231196269195	0.2325546349234261	-0.12191677870461534	0.9029649272702607	0.9998320834609447
ENSG00000241563	CORT	9.245734332112596	0.27416868532962213	0.23737494280876714	1.1550026388020938	0.24808934586339637	0.9998320834609447
ENSG00000160049	DFFA	12.571090622521561	0.1677701955069455	0.24303923129979563	0.6903008810951855	0.49000499390853	0.9998320834609447
ENSG00000142655	PEX14	21.063373484449134	-0.009758953537770931	0.2009336818339485	-0.04856803224178078	0.961263546462204	0.9998320834609447
ENSG00000130940	CASZ1	9.270885490201714	-0.025479809932023777	0.2411394385643428	-0.10566421686855278	0.9158487721668566	0.9998320834609447
ENSG00000175262	C1orf127	6.2013739887113	0.021873535194101644	0.24229241442498192	0.09027742468130005	0.9280667593808919	NA
ENSG00000120948	TARDBP	8.176179113716444	0.06744302072257925	0.23783411332587948	0.2835716869184744	0.7767386373231849	NA
ENSG00000009724	MASP2	9.012131538176485	-0.12680522460884702	0.2340985695238253	-0.541674495776624	0.5880427623368609	NA
ENSG00000116649	SRM	17.49797914997965	-0.08468140892957554	0.2308037187964739	-0.3668979398215366	0.7136951482397627	0.9998320834609447
ENSG00000171824	EXOSC10	33.36984510827569	-0.038895580991987914	0.1974116158617506	-0.19702782342467068	0.8438057645860116	0.9998320834609447
ENSG00000198793	MTOR	14.10468314154733	0.19000527581965773	0.21409182040545777	0.8874943258449401	0.37481281974601016	0.9998320834609447
ENSG00000171819	ANGPTL7	8.609435181681155	-0.2583979165655542	0.23174232304619405	-1.1150225525013262	0.26484075751432967	NA
ENSG00000120942	UBIAD1	6.411489742829049	-0.09890301619109139	0.241716366106057	-0.409169713182334	0.682415119113704	NA
ENSG00000204624	PTCHD2	13.863912156004787	-0.03129995035089766	0.21876573002869085	-0.1430751989664593	0.8862307917634943	0.9998320834609447
ENSG00000116661	FBXO2	24.80540422545146	-0.1050480526618671	0.24476931264271035	-0.42917166178917904	0.6677983041914908	0.9998320834609447
ENSG00000132879	FBXO44	10.612909634801872	0.2519551902198885	0.23287051795280408	1.081954007896149	0.27927296482918934	0.9998320834609447
ENSG00000116663	FBXO6	10.325427433100154	-0.0757940910092324	0.22636220581243222	-0.33483544983669555	0.7377492174302536	0.9998320834609447
ENSG00000116670	MAD2L2	17.9276075634643	0.19850578219751802	0.21768719664106492	0.9118854267062186	0.36182903393502586	0.9998320834609447
ENSG00000162490	C1orf187	57.66391209531524	-0.09564173452903404	0.23222464853574082	-0.4118500561076926	0.6804493295871221	0.9998320834609447
ENSG00000177674	AGTRAP	9.084634336276073	-0.4911251553310464	0.23174376993153903	-2.119259367689293	0.03406855351251813	0.7827439439242776
ENSG00000215910	C1orf167	6.018354262177747	-0.19183489664167983	0.24187515757911243	-0.7931153350419401	0.42771062906618007	NA
ENSG00000177000	MTHFR	28.84533702258643	-0.2634916276040073	0.2183068843286455	-1.2069780960610448	0.22744057959761818	0.9998320834609447
ENSG00000011021	CLCN6	16.89195736681715	0.2765367234770445	0.2189168515676622	1.2632043695894892	0.20651574291771446	0.9998320834609447
ENSG00000175206	NPPA	6.328208953488332	0.07453305950989011	0.2384606167026917	0.312559199672022	0.7546155799412487	NA
ENSG00000116685	KIAA2013	6.4161327471126635	-0.1726576079335465	0.24094841635690623	-0.7165749854018398	0.4736363838382331	NA
ENSG00000083444	PLOD1	6.593351175560443	0.053097307930247264	0.24106623857637963	0.22026024151624976	0.8256684824584599	NA
ENSG00000116688	MFN2	15.415054546286255	-0.09350101770828398	0.2153778402830396	-0.43412552370944596	0.6641972918214181	0.9998320834609447
ENSG00000116691	MIIP	14.066958041391988	-0.03697985130823679	0.22282620784705245	-0.1659582670527683	0.8681897927254624	0.9998320834609447
ENSG00000120949	TNFRSF8	14.593276993452434	0.004939555380455773	0.22944902296663833	0.02152789894936262	0.9828245484737671	0.9998320834609447
ENSG00000028137	TNFRSF1B	9.178629497823577	-0.062374259428383524	0.2335928850540081	-0.2670212297517633	0.7894528153898518	0.9998320834609447
ENSG00000048707	VPS13D	11.875820257664776	-0.008558605171765255	0.2219784751010823	-0.03855601390120337	0.9692443720170614	0.9998320834609447
ENSG00000162496	DHRS3	9.209071438677979	0.12909767310153988	0.23157601154885477	0.5574742920827298	0.5772034188717633	0.9998320834609447
ENSG00000188984	AADACL3	5.103936277299142	-0.15426954191534561	0.24381372846672414	-0.6327352560723438	0.5269065425674775	NA
ENSG00000157330	C1orf158	8.55765909176889	0.17068558796737957	0.2385908051815389	0.7153904687882182	0.4743678003166783	NA
ENSG00000116721	PRAMEF1	1.9095522455757215	0.13117866895783828	0.22295000236402332	0.5883770691495903	0.5562792258036242	NA
ENSG00000179172	HNRNPCL1	5.294910985969756	0.3193725525958939	0.24293297228611155	1.3146529661677895	0.18862656047708634	NA
ENSG00000204488	PRAMEF16	0.12383545789395001	-0.05435224718899265	0.07819140965042957	-0.6951178835627251	0.48698142817857665	NA
ENSG00000204486	PRAMEF21	0.12383545789395001	-0.05435224718899265	0.07819140965042957	-0.6951178835627251	0.48698142817857665	NA
ENSG00000204479	PRAMEF17	0.21113963367876443	-0.15976347845102631	0.11321006967068273	-1.411212614882784	0.1581819316262962	NA
ENSG00000162494	LRRC38	29.3850558801893	0.18452492445405502	0.213645958265786	0.8636948995051758	0.3877555162756424	0.9998320834609447
ENSG00000162493	PDPN	9.351958402289714	0.3408731538809279	0.23556088936033004	1.4470702450078843	0.14787725065901977	0.9998320834609447
ENSG00000116731	PRDM2	6.381768828849509	-0.05494344432849122	0.2434764328238076	-0.22566226920307805	0.8214641059362899	NA
ENSG00000218328	C1orf196	9.251451863246562	0.02971874422209077	0.22979728757688409	0.12932591387593148	0.8970997673049254	0.9998320834609447
ENSG00000189337	KAZN	14.358595012718606	0.27912623850671303	0.21508641608800297	1.2977399669559238	0.1943767048872282	0.9998320834609447
ENSG00000171729	TMEM51	13.67520028581625	0.3248769343276911	0.24153634543077548	1.3450436775810253	0.17861112995824893	0.9998320834609447
ENSG00000204464	C1orf195	8.836829011124179	0.17033596269831403	0.23126173257772312	0.736550577562879	0.4613956993631366	NA
ENSG00000142621	FHAD1	24.356756965573588	0.14762585970086942	0.23323317304497573	0.6329539566500767	0.5267637110026616	0.9998320834609447
ENSG00000142634	EFHD2	30.824535536538328	-0.005646767351365193	0.22304803756848723	-0.025316373158545923	0.9798026142248548	0.9998320834609447
ENSG00000162438	CTRC	8.108937324449293	-0.06938321560383298	0.23340373152402927	-0.29726695092143324	0.766262711133505	NA
ENSG00000142615	CELA2A	14.648555186046282	-0.20173761691903674	0.22565832711676861	-0.8939958897002993	0.371324090346176	0.9998320834609447
ENSG00000215704	CELA2B	9.347359114399527	0.12006770060713291	0.23318615357732356	0.5149006438211133	0.6066224509651592	0.9998320834609447
ENSG00000132906	CASP9	12.306654602366443	-0.022568152722115247	0.23170216581331032	-0.09740156136606472	0.9224075048354179	0.9998320834609447
ENSG00000116138	DNAJC16	17.211435997417126	0.4147554847988839	0.22524278565421388	1.8413707839486784	0.06556724120751278	0.9661208683153647
ENSG00000116771	AGMAT	8.297866077018902	0.019147369224563112	0.23460547371953286	0.08161518536201542	0.9349527254087708	NA
ENSG00000197312	DDI2	18.32423823734736	-0.21109691864250046	0.22404023811572712	-0.9422277016749963	0.3460760741336328	0.9998320834609447
ENSG00000215695	RSC1A1	7.418777951434324	0.41223475522422853	0.2378642942038954	1.7330669851224672	0.0830837635766519	NA
ENSG00000116786	PLEKHM2	7.910087551046142	0.3511833792934577	0.23903936133485443	1.4691445682098696	0.14179358151400434	NA
ENSG00000162461	SLC25A34	18.44111400675356	-0.034059289240179196	0.21755975271452907	-0.1565514246785805	0.8755983878549619	0.9998320834609447
ENSG00000162460	TMEM82	27.04334385285322	0.062273136784358044	0.230419065041747	0.2702603483486728	0.7869599680683768	0.9998320834609447
ENSG00000162458	FBLIM1	13.751721835124176	0.008805626969929318	0.21686871851960116	0.04060349058194598	0.9676120013713393	0.9998320834609447
ENSG00000065526	SPEN	20.202393579157036	0.03007528924814372	0.21419482553939712	0.1404109047564827	0.8883353424566377	0.9998320834609447
ENSG00000116809	ZBTB17	5.0112954395546865	-0.12257179245731722	0.24443764082406227	-0.5014440167402047	0.6160586683263867	NA
ENSG00000183888	C1orf64	7.288449204469605	-0.22178588109549247	0.2423996993632571	-0.9149593901233639	0.36021294970974216	NA
ENSG00000185519	FAM131C	21.209697708505402	-0.07372720134295736	0.2153996692967027	-0.34228094028037565	0.7321394777473184	0.9998320834609447
ENSG00000142627	EPHA2	18.709766609008973	-0.016602031145031428	0.23018656326615367	-0.07212424091772593	0.9425030349971583	0.9998320834609447
ENSG00000142632	ARHGEF19	14.910856584899946	-0.058715973487823245	0.22182771419112046	-0.26469178435132423	0.791246906968918	0.9998320834609447
ENSG00000237276	ANO7L1	8.762977729892427	-0.05381613479993085	0.23289400200788843	-0.23107565817907164	0.8172560253623835	NA
ENSG00000204377	C1orf134	12.046963519909774	0.3601282808544123	0.22450849973266895	1.6040741499018127	0.10869770910753018	0.9998320834609447
ENSG00000132881	RSG1	10.012711972038545	0.1659920459748164	0.22615148946448663	0.733986083257182	0.46295721993180416	0.9998320834609447
ENSG00000037637	FBXO42	21.80156549423561	-0.1018081833515333	0.19758583243994912	-0.5152605431994987	0.6063709670272368	0.9998320834609447
ENSG00000055070	C1orf144	23.33440946222089	-0.023206126039307197	0.21357636726717483	-0.10865493376557592	0.9134761877904463	0.9998320834609447
ENSG00000187144	SPATA21	10.653799787771863	-0.16955702111299412	0.23346125720283115	-0.7262747710027234	0.46767034245706146	0.9998320834609447
ENSG00000157191	NECAP2	5.9067314213279545	0.11054228274777166	0.24337736527142403	0.4542011646173034	0.649684044884376	NA
ENSG00000197511	AL355149.1	14.357997466351492	0.5933500696212216	0.23277202546055278	2.5490609038918852	0.010801343518390289	0.5607878252554837
ENSG00000186715	MST1P9	3.62229872914491	0.015480379444682621	0.24381912047583335	0.06349124471645771	0.9493753308832036	NA
