ensembl	gene	baseMean	log2FoldChange	lfcSE	stat	p.value	padj
ENSG00000197049	AL669831.1	2.2131398892579304	0.20867274106031433	0.2316234581017781	0.9009136758877897	0.3676342192685231	NA
ENSG00000187634	SAMD11	15.856667765249572	0.027124995648616375	0.21859977372695158	0.12408519545174664	0.9012478198810595	0.9992274813082721
ENSG00000188976	NOC2L	11.052047636028899	-0.08246422888387675	0.22856209403021002	-0.36079573576612883	0.7182521507676567	NA
ENSG00000187961	KLHL17	11.377960600673196	-0.15218367031083999	0.22791631807309734	-0.667717307814843	0.5043140598048991	NA
ENSG00000187583	PLEKHN1	11.207986476664361	0.029721156931708678	0.23072597630668476	0.12881582476089656	0.8975033835095397	NA
ENSG00000187642	C1orf170	15.051220518254683	0.030480820489017905	0.21262787629127988	0.14335288966185267	0.886011487213997	0.9992274813082721
ENSG00000188290	HES4	17.78544061781113	-0.14476302190057333	0.22772322305371306	-0.635697229115838	0.5249737827810492	0.9992274813082721
ENSG00000187608	ISG15	11.324555718638724	-0.12867691049823213	0.2256308823525031	-0.570298308266154	0.568475388124331	NA
ENSG00000188157	AGRN	10.163104525799474	0.1312455394062575	0.24427942721682588	0.5372762696457533	0.5910767946742446	NA
ENSG00000237330	RNF223	15.36949312177936	0.07561324325193525	0.2297537536854146	0.32910558386552874	0.7420758838166985	0.9992274813082721
ENSG00000131591	C1orf159	8.819157965806761	-0.19552734197499005	0.22977698593638082	-0.8509439758650433	0.3948004747734915	NA
ENSG00000162571	TTLL10	8.343963897673815	0.0181532167704523	0.23628646940537026	0.0768271531422684	0.9387610494883768	NA
ENSG00000186891	TNFRSF18	9.15257942273236	0.15720729228487348	0.23955931342367465	0.6562353599955565	0.5116727008510782	NA
ENSG00000186827	TNFRSF4	17.48779155416558	-0.23656281484853606	0.20640140972911097	-1.1461298406779783	0.2517414321124086	0.9992274813082721
ENSG00000078808	SDF4	20.321472163987007	0.07804276514081192	0.23678350210835572	0.3295954508904018	0.7417056603700357	0.9992274813082721
ENSG00000176022	B3GALT6	29.880713326278894	0.1472418791245597	0.22047211235390865	0.6678480899579828	0.5042305658118397	0.9992274813082721
ENSG00000184163	FAM132A	11.228063900875188	0.05022207274685194	0.2297745290533819	0.21857110513404296	0.8269841633202059	NA
ENSG00000160087	UBE2J2	12.059293321904782	-0.03957309157213465	0.23702425660411383	-0.16695798201882353	0.8674031102873002	NA
ENSG00000162572	SCNN1D	8.720407942741078	-0.2859249939012999	0.237376713315852	-1.2045199796866757	0.22838866446859823	NA
ENSG00000131584	ACAP3	27.015446286123804	0.1042422277335592	0.21460360946127424	0.4857431242430709	0.6271493041145358	0.9992274813082721
